loan_id,loan_amnt,funded_amnt,term,int_rate,installment,grade,sub_grade,emp_length,home_ownership,annual_inc,verification_status,issue_d,purpose,addr_state,dti,fico_range_low,fico_range_high,open_acc,pub_rec,revol_bal,revol_util,total_acc,mort_acc,default
4196,10400.0,10400.0,60,17.47,261.11,D,D1,2.0,OWN,64475.0,Not Verified,2018-04-01,credit_card,NC,32.89,680.0,684.0,26.0,0.0,41203.0,40.6,71.0,1.0,0
4197,35000.0,35000.0,36,15.41,1220.33,D,D1,2.0,MORTGAGE,105000.0,Verified,2015-11-01,debt_consolidation,TX,25.58,695.0,699.0,16.0,0.0,35964.0,96.4,30.0,3.0,0
4198,4000.0,4000.0,36,15.31,139.27,D,D3,0.0,MORTGAGE,38400.0,Not Verified,2009-11-01,wedding,IL,8.34,665.0,669.0,7.0,0.0,1151.0,9.8,22.0,1.0,0
4199,9000.0,9000.0,36,5.32,271.04,A,A1,8.0,MORTGAGE,130000.0,Not Verified,2016-01-01,other,OR,5.63,725.0,729.0,8.0,0.0,9259.0,37.6,30.0,5.0,0
4200,10000.0,10000.0,60,14.49,235.24,C,C4,2.0,RENT,55000.0,Source Verified,2014-08-01,debt_consolidation,MN,14.42,675.0,679.0,9.0,0.0,8603.0,87.8,23.0,0.0,0
4201,10500.0,10500.0,36,11.44,345.95,B,B4,10.0,MORTGAGE,92500.0,Source Verified,2016-12-01,debt_consolidation,WI,26.7,685.0,689.0,9.0,0.0,9077.0,56.7,18.0,2.0,0
4202,10000.0,10000.0,36,7.96,313.18,A,A5,1.0,MORTGAGE,40000.0,Verified,2018-04-01,credit_card,OK,16.11,710.0,714.0,5.0,0.0,9101.0,71.7,15.0,1.0,0
4203,10000.0,10000.0,60,18.54,256.89,E,E1,3.0,RENT,27000.0,Verified,2015-01-01,debt_consolidation,TX,13.82,690.0,694.0,14.0,0.0,5895.0,37.5,19.0,1.0,0
4204,25000.0,25000.0,36,7.26,774.91,A,A4,10.0,OWN,80000.0,Not Verified,2015-12-01,debt_consolidation,CT,18.24,730.0,734.0,4.0,0.0,24435.0,99.7,8.0,0.0,0
4205,19200.0,19200.0,36,6.24,586.2,A,A2,4.0,RENT,81200.0,Verified,2015-09-01,debt_consolidation,MA,23.24,695.0,699.0,13.0,0.0,21128.0,88.8,38.0,0.0,0
4206,20975.0,20975.0,60,18.24,535.37,D,D5,10.0,RENT,125000.0,Source Verified,2014-08-01,debt_consolidation,NY,9.11,660.0,664.0,15.0,1.0,15575.0,71.1,35.0,4.0,0
4207,6825.0,6825.0,36,10.99,223.41,B,B3,0.0,RENT,65000.0,Not Verified,2014-05-01,credit_card,TX,7.37,680.0,684.0,6.0,0.0,6837.0,69.8,11.0,0.0,0
4208,11000.0,11000.0,60,17.57,276.77,D,D4,0.0,MORTGAGE,30000.0,Source Verified,2015-09-01,debt_consolidation,FL,10.16,700.0,704.0,9.0,0.0,5001.0,30.9,32.0,1.0,1
4209,10000.0,10000.0,36,14.48,344.12,C,C5,2.0,OWN,80000.0,Source Verified,2015-12-01,renewable_energy,FL,21.62,775.0,779.0,6.0,0.0,908.0,7.8,9.0,0.0,0
4210,10000.0,10000.0,36,22.9,386.58,E,E1,2.0,MORTGAGE,84000.0,Source Verified,2018-03-01,debt_consolidation,NV,12.9,660.0,664.0,14.0,0.0,14296.0,47.8,36.0,1.0,0
4211,10000.0,10000.0,36,9.75,321.5,B,B3,10.0,MORTGAGE,51925.0,Not Verified,2016-04-01,debt_consolidation,MN,5.13,665.0,669.0,5.0,1.0,8601.0,64.2,6.0,1.0,0
4212,10950.0,10950.0,60,18.99,283.99,E,E1,2.0,RENT,50000.0,Source Verified,2014-05-01,debt_consolidation,NV,27.05,675.0,679.0,16.0,0.0,12905.0,47.6,19.0,0.0,0
4213,21000.0,21000.0,60,13.99,488.53,C,C4,10.0,MORTGAGE,75000.0,Not Verified,2015-08-01,debt_consolidation,MI,29.31,720.0,724.0,15.0,0.0,26310.0,43.4,44.0,5.0,0
4214,5400.0,5400.0,36,6.72,166.05,A,A3,1.0,MORTGAGE,24000.0,Not Verified,2017-11-01,debt_consolidation,WA,14.7,815.0,819.0,9.0,0.0,2062.0,8.9,13.0,1.0,0
4215,30000.0,30000.0,36,9.99,967.88,B,B3,2.0,RENT,130000.0,Verified,2015-10-01,credit_card,NJ,13.86,715.0,719.0,15.0,0.0,5427.0,16.2,23.0,0.0,0
4216,28000.0,28000.0,36,6.99,864.44,A,A3,9.0,OWN,108500.0,Source Verified,2014-12-01,debt_consolidation,AZ,20.69,710.0,714.0,21.0,0.0,18603.0,26.5,51.0,4.0,0
4217,4000.0,4000.0,36,12.99,134.76,C,C2,8.0,MORTGAGE,33000.0,Not Verified,2016-03-01,home_improvement,TN,38.62,710.0,714.0,6.0,0.0,23383.0,87.9,8.0,0.0,1
4218,4000.0,4000.0,36,9.91,128.9,B,B1,6.0,RENT,51600.0,Not Verified,2011-09-01,car,CA,14.6,700.0,704.0,5.0,0.0,6100.0,44.2,7.0,1.0,0
4219,12750.0,12750.0,36,12.99,429.54,C,C2,1.0,RENT,88400.0,Source Verified,2016-05-01,debt_consolidation,NC,14.42,675.0,679.0,16.0,0.0,13594.0,68.7,24.0,0.0,1
4220,19075.0,19075.0,60,16.78,471.81,C,C5,3.0,MORTGAGE,53000.0,Verified,2013-08-01,home_improvement,KS,18.77,680.0,684.0,15.0,1.0,6401.0,45.1,20.0,1.0,0
4221,5250.0,5250.0,36,10.42,170.44,B,B3,6.0,RENT,22200.0,Source Verified,2017-11-01,medical,MO,23.35,700.0,704.0,10.0,1.0,4197.0,43.3,23.0,0.0,0
4222,20000.0,20000.0,60,12.49,449.86,B,B5,0.0,MORTGAGE,126000.0,Verified,2014-05-01,credit_card,CA,22.32,705.0,709.0,21.0,0.0,37518.0,50.3,41.0,3.0,0
4223,16000.0,16000.0,36,8.39,504.27,B,B1,0.0,MORTGAGE,140000.0,Source Verified,2016-06-01,medical,IL,11.06,670.0,674.0,17.0,0.0,14926.0,69.1,29.0,1.0,1
4224,8600.0,8600.0,36,17.86,310.31,D,D5,3.0,RENT,24000.0,Source Verified,2015-03-01,other,LA,39.35,695.0,699.0,12.0,0.0,931.0,71.6,24.0,0.0,0
4225,1000.0,1000.0,36,13.99,34.18,C,C4,8.0,RENT,68000.0,Source Verified,2015-08-01,vacation,DC,23.0,680.0,684.0,16.0,0.0,20470.0,82.9,26.0,0.0,0
4226,15500.0,15500.0,60,18.99,402.0,D,D3,1.0,RENT,40000.0,Verified,2016-11-01,debt_consolidation,CA,25.74,695.0,699.0,12.0,0.0,12792.0,45.5,30.0,1.0,0
4227,10000.0,10000.0,60,14.48,235.18,C,C5,3.0,OWN,82000.0,Not Verified,2015-12-01,debt_consolidation,AZ,20.44,710.0,714.0,9.0,1.0,23211.0,42.1,28.0,1.0,1
4228,35000.0,35000.0,36,19.53,1292.36,D,D5,6.0,OWN,110000.0,Source Verified,2016-04-01,home_improvement,NM,19.83,660.0,664.0,18.0,0.0,14983.0,40.6,33.0,0.0,1
4229,12000.0,12000.0,36,8.59,379.32,A,A5,0.0,MORTGAGE,71450.0,Source Verified,2016-10-01,debt_consolidation,TX,24.08,700.0,704.0,16.0,0.0,8046.0,38.0,32.0,2.0,0
4230,15000.0,15000.0,36,7.21,464.6,A,A3,10.0,MORTGAGE,98000.0,Not Verified,2017-11-01,debt_consolidation,AL,11.57,695.0,699.0,15.0,0.0,4597.0,14.9,38.0,2.0,0
4231,8000.0,8000.0,36,12.59,267.98,C,C2,4.0,MORTGAGE,125000.0,Source Verified,2015-12-01,major_purchase,TX,7.08,680.0,684.0,5.0,0.0,3851.0,70.6,29.0,0.0,1
4232,10000.0,10000.0,36,9.99,322.63,B,B3,5.0,RENT,70720.0,Verified,2015-07-01,debt_consolidation,CA,5.09,670.0,674.0,8.0,1.0,6715.0,75.4,12.0,0.0,0
4233,2800.0,2800.0,36,16.55,99.21,D,D2,5.0,RENT,36200.0,Source Verified,2015-06-01,debt_consolidation,PA,28.85,660.0,664.0,6.0,0.0,4031.0,42.4,34.0,0.0,0
4234,8000.0,8000.0,36,15.61,279.72,D,D1,3.0,OWN,84000.0,Verified,2015-08-01,debt_consolidation,MD,15.31,660.0,664.0,11.0,1.0,22375.0,79.3,29.0,6.0,0
4235,24000.0,24000.0,60,22.74,673.0,E,E1,1.0,MORTGAGE,110000.0,Source Verified,2016-12-01,debt_consolidation,IL,6.44,660.0,664.0,9.0,1.0,8350.0,50.0,23.0,11.0,1
4236,25000.0,25000.0,36,7.39,776.4,A,A4,10.0,MORTGAGE,95000.0,Source Verified,2016-02-01,debt_consolidation,CA,6.71,695.0,699.0,9.0,0.0,12577.0,40.2,16.0,4.0,0
4237,30000.0,30000.0,60,23.99,862.87,F,F3,10.0,OWN,168000.0,Verified,2015-06-01,debt_consolidation,NY,17.34,660.0,664.0,24.0,0.0,38881.0,61.0,41.0,1.0,1
4238,9000.0,9000.0,36,17.27,322.09,D,D2,6.0,OWN,35000.0,Verified,2016-03-01,other,MO,11.32,740.0,744.0,7.0,0.0,7211.0,48.1,13.0,2.0,0
4239,16500.0,16500.0,60,19.03,428.3,D,D3,8.0,OWN,67272.0,Source Verified,2018-01-01,credit_card,SC,33.25,660.0,664.0,18.0,1.0,13410.0,59.9,52.0,3.0,0
4240,25000.0,25000.0,36,12.49,836.23,B,B4,10.0,MORTGAGE,66340.0,Source Verified,2014-03-01,debt_consolidation,FL,22.32,680.0,684.0,15.0,0.0,28338.0,54.8,32.0,4.0,0
4241,10000.0,10000.0,36,12.49,334.49,B,B4,6.0,RENT,36000.0,Source Verified,2014-03-01,debt_consolidation,VA,21.83,670.0,674.0,10.0,1.0,7362.0,45.7,29.0,0.0,0
4242,15000.0,15000.0,60,13.67,346.47,C,C3,9.0,RENT,51000.0,Source Verified,2016-06-01,debt_consolidation,NE,20.94,705.0,709.0,15.0,0.0,16093.0,55.3,26.0,0.0,1
4243,35000.0,35000.0,36,14.31,1201.5,C,C4,10.0,RENT,103000.0,Source Verified,2015-01-01,debt_consolidation,CA,18.94,705.0,709.0,17.0,0.0,72654.0,41.0,28.0,4.0,1
4244,10000.0,10000.0,36,9.17,318.79,B,B1,10.0,MORTGAGE,60000.0,Not Verified,2014-07-01,debt_consolidation,CO,19.56,670.0,674.0,15.0,0.0,8032.0,40.4,23.0,1.0,1
4245,17750.0,17750.0,36,16.24,626.15,C,C5,10.0,MORTGAGE,57200.0,Not Verified,2014-01-01,credit_card,MN,22.14,685.0,689.0,16.0,0.0,31040.0,65.9,34.0,3.0,0
4246,9675.0,9675.0,36,14.99,335.34,C,C5,0.0,RENT,24342.0,Not Verified,2014-06-01,debt_consolidation,FL,18.78,665.0,669.0,10.0,0.0,11322.0,80.9,14.0,0.0,0
4247,20000.0,20000.0,60,13.98,465.16,C,C1,10.0,RENT,104372.0,Source Verified,2014-01-01,credit_card,AL,18.24,665.0,669.0,9.0,0.0,20880.0,70.3,42.0,6.0,0
4248,18000.0,18000.0,36,12.49,602.08,B,B4,7.0,MORTGAGE,48972.0,Source Verified,2014-04-01,debt_consolidation,OK,17.52,670.0,674.0,7.0,0.0,3385.0,94.0,41.0,2.0,0
4249,9600.0,9600.0,36,8.38,302.52,B,B1,6.0,MORTGAGE,37500.0,Not Verified,2015-12-01,home_improvement,CA,14.25,685.0,689.0,10.0,0.0,5716.0,42.3,24.0,4.0,0
4250,5000.0,5000.0,36,13.11,168.74,B,B4,8.0,RENT,37000.0,Verified,2013-03-01,debt_consolidation,CO,30.84,705.0,709.0,15.0,0.0,6467.0,30.8,55.0,10.0,0
4251,6000.0,6000.0,36,8.39,189.1,B,B1,3.0,RENT,50000.0,Not Verified,2016-03-01,debt_consolidation,TN,8.16,725.0,729.0,10.0,0.0,7892.0,38.5,28.0,0.0,0
4252,9000.0,9000.0,36,6.89,277.45,A,A3,4.0,RENT,36000.0,Source Verified,2015-10-01,credit_card,MN,10.53,685.0,689.0,11.0,0.0,6735.0,65.4,14.0,0.0,0
4253,6000.0,6000.0,36,12.99,202.14,C,C1,3.0,MORTGAGE,54000.0,Not Verified,2014-07-01,debt_consolidation,WA,21.84,690.0,694.0,11.0,0.0,3962.0,43.5,23.0,2.0,0
4254,4350.0,4350.0,36,16.29,153.56,D,D1,1.0,RENT,20000.0,Verified,2016-03-01,debt_consolidation,CA,29.47,660.0,664.0,15.0,1.0,10459.0,33.0,43.0,0.0,0
4255,15000.0,15000.0,36,12.59,502.46,C,C2,10.0,RENT,53000.0,Verified,2015-11-01,other,CT,15.67,685.0,689.0,10.0,2.0,5019.0,34.6,13.0,0.0,0
4256,21000.0,21000.0,36,16.99,748.61,D,D1,10.0,MORTGAGE,114524.0,Verified,2016-08-01,debt_consolidation,CO,23.12,665.0,669.0,19.0,0.0,33989.0,73.6,34.0,0.0,0
4257,5100.0,5100.0,36,8.99,162.16,B,B1,10.0,MORTGAGE,58000.0,Source Verified,2016-08-01,debt_consolidation,MI,24.39,660.0,664.0,8.0,3.0,7442.0,49.9,29.0,7.0,0
4258,10000.0,10000.0,36,12.99,336.9,B,B5,10.0,RENT,80000.0,Source Verified,2014-03-01,credit_card,FL,32.02,665.0,669.0,19.0,0.0,22382.0,55.5,46.0,4.0,0
4259,8000.0,8000.0,36,9.67,256.9,B,B1,7.0,MORTGAGE,100000.0,Source Verified,2014-01-01,credit_card,TX,21.7,665.0,669.0,13.0,0.0,16512.0,65.0,29.0,6.0,0
4260,25000.0,25000.0,36,16.07,879.85,D,D5,10.0,MORTGAGE,252000.0,Not Verified,2010-03-01,major_purchase,CA,15.46,710.0,714.0,15.0,0.0,95132.15,96.1,33.0,1.0,0
4261,5000.0,5000.0,36,13.66,170.07,C,C3,1.0,MORTGAGE,129000.0,Not Verified,2014-12-01,home_improvement,AL,14.66,700.0,704.0,13.0,0.0,12997.0,62.8,30.0,4.0,1
4262,10750.0,10750.0,36,15.88,377.31,C,C4,2.0,RENT,35000.0,Not Verified,2013-07-01,other,GA,17.25,695.0,699.0,13.0,0.0,8719.0,27.8,24.0,0.0,0
4263,20000.0,20000.0,60,21.49,546.6,D,D5,4.0,MORTGAGE,155000.0,Verified,2016-10-01,home_improvement,CO,22.03,685.0,689.0,21.0,0.0,38343.0,57.8,37.0,8.0,0
4264,2500.0,2500.0,36,13.49,84.83,C,C1,2.0,MORTGAGE,54000.0,Source Verified,2011-11-01,credit_card,TX,23.67,690.0,694.0,8.0,0.0,30555.0,92.3,23.0,1.0,0
4265,6000.0,6000.0,36,9.17,191.28,B,B2,10.0,RENT,75000.0,Source Verified,2015-09-01,credit_card,PA,15.3,660.0,664.0,13.0,0.0,5868.0,57.5,42.0,0.0,0
4266,1500.0,1500.0,36,19.41,55.3,F,F4,6.0,RENT,33600.0,Not Verified,2010-08-01,home_improvement,FL,24.21,665.0,669.0,2.0,0.0,299.0,99.7,3.0,1.0,0
4267,3200.0,3200.0,36,8.18,100.55,B,B1,10.0,RENT,93000.0,Source Verified,2015-07-01,credit_card,IL,2.12,715.0,719.0,7.0,0.0,5645.0,22.2,15.0,3.0,0
4268,20000.0,20000.0,36,17.57,718.75,D,D2,10.0,MORTGAGE,110000.0,Verified,2014-02-01,debt_consolidation,MI,10.09,660.0,664.0,7.0,0.0,13864.0,95.6,25.0,5.0,1
4269,8250.0,8250.0,36,6.92,254.44,A,A4,1.0,RENT,34000.0,Source Verified,2015-03-01,debt_consolidation,WA,16.27,725.0,729.0,12.0,0.0,8266.0,27.6,19.0,0.0,0
4270,6000.0,6000.0,36,6.62,184.23,A,A2,4.0,MORTGAGE,80000.0,Not Verified,2013-07-01,debt_consolidation,VA,17.57,690.0,694.0,23.0,0.0,3619.0,15.9,41.0,2.0,0
4271,12000.0,12000.0,36,16.24,423.31,C,C5,7.0,RENT,42000.0,Not Verified,2013-12-01,debt_consolidation,FL,8.8,690.0,694.0,4.0,0.0,2220.0,85.4,8.0,1.0,0
4272,25925.0,25925.0,60,18.84,670.23,E,E2,10.0,RENT,52000.0,Source Verified,2015-04-01,debt_consolidation,NY,24.14,695.0,699.0,9.0,1.0,11586.0,82.8,16.0,0.0,1
4273,27000.0,27000.0,60,21.45,737.3,D,D5,10.0,MORTGAGE,125000.0,Verified,2017-11-01,debt_consolidation,CA,15.33,680.0,684.0,16.0,0.0,15622.0,52.8,29.0,1.0,0
4274,24000.0,24000.0,36,6.03,730.46,A,A1,1.0,MORTGAGE,100000.0,Source Verified,2014-11-01,debt_consolidation,DC,6.76,720.0,724.0,25.0,0.0,15202.0,35.8,29.0,1.0,0
4275,8400.0,8400.0,36,13.33,284.37,C,C3,8.0,RENT,40000.0,Source Verified,2015-07-01,debt_consolidation,GA,37.05,685.0,689.0,10.0,0.0,6954.0,53.1,32.0,0.0,1
4276,39000.0,39000.0,36,9.93,1257.14,B,B2,10.0,MORTGAGE,110000.0,Verified,2017-06-01,debt_consolidation,OK,13.47,810.0,814.0,16.0,0.0,13847.0,7.0,43.0,4.0,0
4277,30000.0,30000.0,36,21.98,1145.41,E,E4,1.0,MORTGAGE,225000.0,Verified,2012-11-01,credit_card,NY,14.64,665.0,669.0,17.0,0.0,21035.0,72.8,49.0,1.0,0
4278,7000.0,6100.0,36,11.28,200.52,C,C1,1.0,MORTGAGE,34000.0,Not Verified,2008-10-01,debt_consolidation,FL,10.06,690.0,694.0,9.0,0.0,5129.0,35.4,23.0,1.0,0
4279,12000.0,12000.0,60,13.67,277.18,C,C4,3.0,RENT,60000.0,Source Verified,2015-11-01,credit_card,CA,20.32,665.0,669.0,11.0,2.0,14110.0,67.8,17.0,0.0,0
4280,15000.0,15000.0,36,7.62,467.43,A,A3,3.0,MORTGAGE,177000.0,Verified,2013-02-01,debt_consolidation,MD,14.43,700.0,704.0,16.0,0.0,6359.0,23.3,28.0,3.0,0
4281,28000.0,28000.0,36,6.49,858.05,A,A2,2.0,MORTGAGE,175000.0,Not Verified,2016-02-01,debt_consolidation,MA,17.62,745.0,749.0,12.0,0.0,37384.0,42.0,36.0,7.0,0
4282,25200.0,25200.0,60,22.45,702.46,E,E5,0.0,MORTGAGE,120000.0,Source Verified,2014-03-01,small_business,TN,20.64,730.0,734.0,7.0,0.0,29005.0,88.7,30.0,3.0,0
4283,8000.0,8000.0,36,12.49,267.6,B,B5,10.0,RENT,70000.0,Not Verified,2014-10-01,credit_card,NY,18.36,665.0,669.0,6.0,0.0,18471.0,87.5,15.0,0.0,1
4284,21000.0,21000.0,36,15.99,738.2,D,D2,5.0,MORTGAGE,76000.0,Verified,2015-01-01,home_improvement,CA,26.8,685.0,689.0,14.0,1.0,16066.0,65.8,19.0,0.0,0
4285,35000.0,35000.0,36,15.59,1223.43,D,D1,6.0,MORTGAGE,76500.0,Verified,2014-11-01,debt_consolidation,NY,9.63,715.0,719.0,5.0,0.0,25093.0,48.3,16.0,3.0,1
4286,4800.0,4800.0,36,14.31,164.78,C,C4,2.0,MORTGAGE,42000.0,Source Verified,2014-11-01,home_improvement,TN,15.77,660.0,664.0,6.0,0.0,4239.0,60.6,14.0,0.0,0
4287,8000.0,8000.0,36,9.44,256.04,B,B1,9.0,MORTGAGE,210000.0,Source Verified,2017-05-01,debt_consolidation,PA,23.99,705.0,709.0,12.0,0.0,54231.0,91.1,21.0,4.0,0
4288,30000.0,30000.0,36,13.59,1019.37,C,C2,1.0,RENT,180000.0,Verified,2017-09-01,debt_consolidation,CO,14.77,665.0,669.0,12.0,0.0,95132.15,54.6,36.0,6.0,0
4289,35000.0,35000.0,60,16.99,869.66,D,D1,0.0,MORTGAGE,78000.0,Verified,2017-03-01,debt_consolidation,IL,21.12,685.0,689.0,13.0,0.0,17267.0,57.0,22.0,2.0,0
4290,15400.0,15400.0,60,25.57,457.18,F,F5,1.0,RENT,77500.0,Verified,2013-12-01,credit_card,GA,22.0,660.0,664.0,20.0,0.0,21397.0,95.1,30.0,0.0,0
4291,9400.0,9400.0,36,13.99,321.23,C,C4,8.0,MORTGAGE,27000.0,Verified,2015-03-01,debt_consolidation,AZ,17.33,670.0,674.0,10.0,0.0,10130.0,57.0,18.0,1.0,0
4292,14000.0,14000.0,36,16.59,496.29,D,D1,10.0,MORTGAGE,70000.0,Not Verified,2014-05-01,other,PA,27.04,695.0,699.0,9.0,0.0,11121.0,44.8,27.0,2.0,0
4293,11200.0,11200.0,36,13.99,382.74,C,C3,10.0,OWN,105000.0,Verified,2016-08-01,other,PA,20.7,665.0,669.0,23.0,0.0,21575.0,39.4,44.0,4.0,1
4294,10000.0,10000.0,36,8.9,317.54,A,A5,2.0,RENT,89700.0,Verified,2014-01-01,debt_consolidation,CO,18.8,715.0,719.0,11.0,0.0,17309.0,57.9,18.0,2.0,0
4295,8500.0,8500.0,36,6.24,259.52,A,A2,7.0,RENT,75000.0,Source Verified,2015-10-01,debt_consolidation,PA,9.02,695.0,699.0,6.0,0.0,6881.0,36.2,22.0,4.0,0
4296,26500.0,26500.0,36,18.55,965.37,D,D2,9.0,MORTGAGE,160000.0,Source Verified,2013-11-01,home_improvement,CA,4.22,695.0,699.0,11.0,0.0,5723.0,85.4,36.0,7.0,1
4297,35000.0,35000.0,60,24.99,1027.1,E,E5,10.0,MORTGAGE,110000.0,Source Verified,2016-06-01,home_improvement,SC,11.78,685.0,689.0,10.0,5.0,3021.0,17.8,17.0,2.0,1
4298,25000.0,25000.0,36,14.84,864.68,D,D1,10.0,MORTGAGE,62570.0,Source Verified,2010-09-01,small_business,FL,18.97,705.0,709.0,7.0,0.0,28624.0,80.4,20.0,1.0,0
4299,10000.0,10000.0,60,14.52,235.39,C,C3,2.0,RENT,69000.0,Verified,2018-05-01,debt_consolidation,WI,18.92,675.0,679.0,17.0,0.0,5719.0,32.0,17.0,0.0,0
4300,17000.0,17000.0,36,7.26,526.94,A,A4,1.0,RENT,72000.0,Verified,2015-07-01,credit_card,NJ,15.21,685.0,689.0,5.0,0.0,19616.0,56.4,5.0,0.0,0
4301,5000.0,5000.0,36,12.99,168.45,C,C2,10.0,RENT,53000.0,Verified,2015-02-01,other,NY,25.61,660.0,664.0,13.0,0.0,15085.0,58.2,18.0,0.0,0
4302,6000.0,6000.0,36,13.99,205.04,C,C3,0.0,OWN,90000.0,Source Verified,2016-08-01,debt_consolidation,FL,15.89,660.0,664.0,9.0,0.0,6255.0,86.9,26.0,1.0,0
4303,14000.0,14000.0,60,19.99,370.84,E,E4,8.0,MORTGAGE,135000.0,Source Verified,2015-06-01,debt_consolidation,CA,13.54,660.0,664.0,12.0,0.0,11774.0,56.3,26.0,0.0,1
4304,15600.0,15600.0,36,7.96,488.56,A,A5,10.0,RENT,48000.0,Not Verified,2018-04-01,debt_consolidation,WA,21.63,725.0,729.0,12.0,0.0,10301.0,20.2,30.0,0.0,0
4305,24000.0,24000.0,36,18.99,879.63,D,D3,7.0,MORTGAGE,100000.0,Source Verified,2017-01-01,credit_card,CA,17.2,695.0,699.0,24.0,0.0,28832.0,54.0,29.0,1.0,0
4306,12000.0,12000.0,60,10.49,257.87,B,B3,10.0,MORTGAGE,70000.0,Not Verified,2016-10-01,debt_consolidation,RI,10.08,790.0,794.0,11.0,0.0,13642.0,24.5,32.0,2.0,0
4307,14000.0,14000.0,36,16.29,494.21,C,C4,0.0,OWN,58500.0,Not Verified,2013-02-01,credit_card,NY,8.86,660.0,664.0,24.0,0.0,11143.0,84.4,46.0,0.0,0
4308,28000.0,28000.0,60,13.98,651.23,C,C1,7.0,MORTGAGE,126000.0,Verified,2014-01-01,debt_consolidation,MO,16.27,715.0,719.0,9.0,0.0,43559.0,61.7,18.0,3.0,0
4309,8000.0,8000.0,36,15.99,281.22,C,C5,3.0,MORTGAGE,35000.0,Source Verified,2017-05-01,debt_consolidation,FL,27.85,690.0,694.0,9.0,0.0,8449.0,34.1,13.0,0.0,1
4310,3325.0,3325.0,36,13.99,113.63,C,C4,1.0,RENT,43000.0,Source Verified,2015-08-01,medical,NY,10.72,705.0,709.0,5.0,0.0,142.0,2.0,26.0,1.0,0
4311,6000.0,6000.0,36,11.44,197.69,B,B4,3.0,RENT,90000.0,Source Verified,2017-01-01,major_purchase,FL,21.55,680.0,684.0,26.0,0.0,4948.0,7.9,43.0,3.0,1
4312,20000.0,20000.0,36,10.64,651.37,B,B2,1.0,MORTGAGE,125000.0,Verified,2013-07-01,credit_card,GA,27.96,715.0,719.0,9.0,0.0,8472.0,82.3,25.0,4.0,0
4313,8000.0,8000.0,36,7.97,250.59,A,A5,0.0,MORTGAGE,72000.0,Not Verified,2017-10-01,home_improvement,CA,13.82,705.0,709.0,8.0,0.0,1750.0,60.3,10.0,3.0,0
4314,20000.0,20000.0,36,6.83,615.99,A,A3,10.0,MORTGAGE,73000.0,Source Verified,2018-06-01,house,WV,1.43,705.0,709.0,6.0,0.0,1530.0,16.3,20.0,2.0,0
4315,9500.0,9500.0,36,15.31,330.77,C,C5,10.0,RENT,28000.0,Source Verified,2016-05-01,debt_consolidation,TX,30.69,685.0,689.0,3.0,1.0,7886.0,56.7,8.0,1.0,0
4316,14000.0,14000.0,36,11.71,463.07,B,B3,10.0,RENT,74089.0,Not Verified,2012-01-01,credit_card,TX,15.16,690.0,694.0,14.0,0.0,15788.0,89.7,20.0,1.0,0
4317,10000.0,10000.0,36,13.11,337.47,B,B4,10.0,OWN,50000.0,Verified,2012-08-01,debt_consolidation,TX,25.9,680.0,684.0,10.0,0.0,7863.0,47.7,18.0,0.0,0
4318,35000.0,35000.0,60,21.98,966.27,E,E4,10.0,MORTGAGE,90000.0,Source Verified,2012-09-01,debt_consolidation,IL,19.23,695.0,699.0,21.0,0.0,55398.0,56.0,39.0,1.0,0
4319,7200.0,7200.0,36,7.9,225.29,A,A4,2.0,RENT,68700.0,Source Verified,2012-10-01,credit_card,CA,16.91,705.0,709.0,7.0,0.0,15869.0,53.0,16.0,0.0,0
4320,11850.0,11850.0,60,20.2,315.28,E,E3,6.0,RENT,55000.0,Source Verified,2014-08-01,debt_consolidation,NC,17.26,680.0,684.0,8.0,0.0,15614.0,82.2,14.0,0.0,0
4321,1000.0,1000.0,36,15.61,34.97,D,D1,10.0,OWN,58000.0,Verified,2015-05-01,vacation,MS,27.06,670.0,674.0,14.0,0.0,4118.0,37.4,27.0,0.0,0
4322,16000.0,16000.0,60,12.29,358.27,C,C1,10.0,MORTGAGE,87000.0,Source Verified,2015-03-01,credit_card,VT,20.0,660.0,664.0,15.0,0.0,28326.0,75.1,42.0,4.0,0
4323,24000.0,24000.0,60,15.61,578.68,D,D1,10.0,RENT,82000.0,Verified,2014-10-01,credit_card,NY,10.99,660.0,664.0,12.0,0.0,32878.0,83.7,27.0,0.0,1
4324,7500.0,7500.0,36,13.53,254.63,B,B5,5.0,OWN,40000.0,Source Verified,2013-12-01,debt_consolidation,IL,31.01,665.0,669.0,19.0,0.0,10157.0,46.0,25.0,0.0,0
4325,4800.0,4800.0,36,19.42,176.97,D,D3,4.0,RENT,41874.0,Source Verified,2018-06-01,major_purchase,GA,31.3,700.0,704.0,6.0,0.0,481.0,14.1,26.0,0.0,0
4326,7850.0,7850.0,36,13.67,267.04,C,C4,4.0,RENT,93000.0,Verified,2015-12-01,debt_consolidation,NY,12.85,710.0,714.0,8.0,0.0,6545.0,32.7,17.0,0.0,0
4327,25000.0,25000.0,36,13.35,846.57,C,C2,6.0,RENT,92000.0,Source Verified,2014-05-01,major_purchase,AK,10.89,660.0,664.0,7.0,0.0,13839.0,61.2,14.0,1.0,0
4328,9000.0,9000.0,36,13.99,307.56,C,C4,10.0,RENT,61000.0,Not Verified,2015-03-01,credit_card,KY,4.15,670.0,674.0,5.0,0.0,7063.0,68.6,6.0,0.0,0
